cos_sim,jaccard_best_avg,jc_best_avg,lin_best_avg,resnik_best_avg,source,lambda,exp_id,walk_length,iterations,time_similarities,time_results,cond_number,noise_ptg,patients_per_cond,time_symptom_embeddings,time_patient_embeddings,time_gen_patients,enriched_embeddings
0.9563889014008379,0.9501834001471405,0.9457847244118134,0.9476164737324145,0.9604658198579644,orpha,2,10,50,1,322.5258061885834,0.3679990768432617,150,0,2,66.10555124282837,3.1559996604919434,25.36898684501648,no
0.9783090851763434,0.97397977568578,0.9688303079440865,0.9707350269507379,0.9767590799213248,orpha,2,11,50,1,259.9259395599365,0.45999741554260254,150,0,2,66.10555124282837,2.620997428894043,19.45800280570984,no
0.9504478777232257,0.9533942915484288,0.9475423779709622,0.9490200141134784,0.9706330045193159,orpha,2,12,50,1,325.8829040527344,0.6929841041564941,150,0,2,66.10555124282837,2.8410003185272217,24.76804804801941,no
0.9497613470864676,0.9566228998693753,0.9510154197258381,0.9577801300241731,0.9665901686110236,orpha,2,13,50,1,286.996942281723,1.426001787185669,150,0,2,66.10555124282837,3.364006757736206,28.150998830795288,no
0.9464614206567272,0.9593839616834077,0.9481389727189465,0.9530437067399367,0.9604199510532558,orpha,2,14,50,1,258.0308508872986,0.47499752044677734,150,0,2,66.10555124282837,3.352001905441284,40.27560210227966,no
0.9430597720823386,0.9477591850216956,0.9364856688137171,0.9536579433358858,0.9562166869360239,orpha,3,15,50,1,230.99555253982544,0.44500160217285156,150,0,2,66.10555124282837,2.840998411178589,21.734999656677246,no
0.9345849286068195,0.9275510862874046,0.9180067714667508,0.9291775145263726,0.9442534120084681,orpha,3,16,50,1,318.5418350696564,0.6150052547454834,150,0,2,66.10555124282837,2.969996690750122,25.24700140953064,no
0.9400804768553969,0.9369510382415207,0.9218776931970031,0.936028407128808,0.9424228638349624,orpha,3,17,50,1,273.829984664917,0.5619978904724121,150,0,2,66.10555124282837,3.238004446029663,36.10899353027344,no
0.9473029743404953,0.9422832304851132,0.9333028542257856,0.9453696530186328,0.9550292779604522,orpha,3,18,50,1,279.43425035476685,0.45599865913391113,150,0,2,66.10555124282837,3.0150012969970703,27.350999355316162,no
0.9402882753029143,0.9343070882692971,0.9331936999834842,0.9429142831403992,0.9526132456495954,orpha,3,19,50,1,214.3290297985077,0.39299917221069336,150,0,2,66.10555124282837,2.7440013885498047,25.445003271102905,no
0.9319862468657567,0.9164220830893504,0.9064166028557271,0.9198120204795579,0.9353849676441001,orpha,4,20,50,1,204.36745715141296,0.462996244430542,150,0,2,66.10555124282837,2.7149665355682373,23.079002380371094,no
0.9172191943305856,0.9266365629175863,0.9063426572376619,0.9131687011095595,0.9290893052865488,orpha,4,21,50,1,247.45375537872314,0.5090000629425049,150,0,2,66.10555124282837,3.312991142272949,29.34802532196045,no
0.936129153341441,0.9273199405432188,0.9104818852003662,0.9333966938426197,0.9449806315030854,orpha,4,22,50,1,208.36749958992004,0.46799325942993164,150,0,2,66.10555124282837,3.1839959621429443,29.91500449180603,no
0.9211876341906521,0.9133238742999565,0.9009276609161749,0.9176056634085552,0.9371860877137667,orpha,4,23,50,1,162.26861691474915,0.40399599075317383,150,0,2,66.10555124282837,8.181999206542969,60.54513168334961,no
0.924403780610483,0.913114123988409,0.9007239163401047,0.9130639010254793,0.9299411437923216,orpha,4,24,50,1,251.92453622817993,0.5730011463165283,150,0,2,66.10555124282837,2.5589892864227295,21.082011938095093,no
0.9299822830803418,0.9248783087848896,0.9030728345570019,0.9243796075251867,0.9436189811269763,orpha,5,25,50,1,167.63552594184875,0.5270020961761475,150,0,2,66.10555124282837,5.060999631881714,46.167964220047,no
0.9250224464363468,0.9213225380238128,0.9080443823851778,0.9208941038691951,0.9360669189075568,orpha,5,26,50,1,180.19399309158325,0.5190026760101318,150,0,2,66.10555124282837,8.149001121520996,57.45900630950928,no
0.9106134858790145,0.8969216101376815,0.8742782607390057,0.8970357941834453,0.9235278440911071,orpha,5,27,50,1,205.30957055091858,0.3579976558685303,150,0,2,66.10555124282837,3.393986701965332,26.761523246765137,no
0.9263112772697927,0.9002345239703917,0.8915682476765311,0.8992034893323124,0.919380958815669,orpha,5,28,50,1,183.30003690719604,0.7259974479675293,150,0,2,66.10555124282837,2.803032398223877,27.706714868545532,no
0.9337377445460415,0.9232382925694037,0.9163435580979835,0.9317756707655811,0.9443885410567092,orpha,5,29,50,1,181.57605862617493,0.5900013446807861,150,0,2,66.10555124282837,3.2839877605438232,27.605006456375122,no
